area_name,no_of_bedrooms,no_of_bathrooms,land_area_sqm,fenced,building_type,interior_type,roof_type,distance_to_main_road_km,road_type,area_type,electricity_reliability_hrs,water_supply_score,crime_rate_index,flood_prone,price
Oyun,5,3,634.5854360058952,Yes,Bungalow,POP,Gerrard,2.124333068379805,Untarred,Urban,21,5,9,No,12877490.65
Oyun,6,1,898.5289330087447,Yes,Flat,Ceiling,Gerrard,0.7244554716361147,Untarred,Urban,10,3,7,No,12389243.23
Oyun,4,1,744.0215669905062,Yes,Flat,POP,Normal,4.301912810917954,Untarred,Urban,19,2,2,No,11159419.19
Oyun,2,1,882.8411091651877,Yes,Self-Contain,POP,Gerrard,4.286905742389349,Untarred,Urban,23,2,9,Yes,10263253.66
Oyun,3,2,588.7656903069701,Yes,Flat,POP,Normal,2.8313781094023276,Untarred,Urban,10,1,4,No,10978539.45
Oyun,3,3,792.9879582987,Yes,Duplex,POP,Gerrard,4.374889126466845,Tarred,Rural,13,3,1,No,12392848.87
Oyun,6,2,465.64508164164624,Yes,Bungalow,POP,Normal,0.9276219771311334,Tarred,Rural,23,3,7,No,12164857.95
Oyun,5,2,326.7339789705919,No,Duplex,POP,Normal,1.8135663919284744,Tarred,Rural,7,3,2,Yes,11117169.88
Oyun,6,4,377.54861639353567,Yes,Bungalow,Ceiling,Normal,3.2521977311888337,Untarred,Urban,6,4,5,No,12322395.98
Oyun,3,4,383.78539812575013,Yes,Bungalow,POP,Gerrard,0.7546721544144261,Tarred,Rural,4,4,2,No,11548186.8
Oyun,4,2,491.7888165525749,Yes,Flat,Ceiling,Gerrard,2.1231576725021757,Untarred,Rural,14,2,7,No,10416190.57
Oyun,4,1,515.5160414335089,Yes,Bungalow,POP,Normal,3.121700133837444,Untarred,Rural,12,4,5,No,10373422.47
Oyun,3,1,429.46499786561367,Yes,Bungalow,Ceiling,Normal,0.5697535999237469,Tarred,Rural,4,1,1,No,9868917.15
Oyun,4,1,647.2308063541427,Yes,Bungalow,Ceiling,Gerrard,3.7932048656169575,Tarred,Rural,9,2,9,Yes,10274949.38
Oyun,5,2,467.7566223139392,Yes,Duplex,Ceiling,Gerrard,1.8073133647951094,Tarred,Rural,14,3,5,Yes,11362422.85
Oyun,3,1,869.6972590434971,No,Flat,POP,Normal,0.7638179494226431,Untarred,Urban,16,1,9,Yes,10040593.9
Oyun,3,1,451.6456012490719,Yes,Bungalow,Ceiling,Gerrard,2.9463050133747215,Tarred,Urban,13,1,6,Yes,10156310.16
Oyun,6,1,842.501129728636,No,Bungalow,Ceiling,Normal,4.659853921864488,Tarred,Rural,20,1,6,No,11386847.25
Oyun,2,4,398.7928129536177,Yes,Bungalow,POP,Gerrard,2.760022951484346,Untarred,Rural,4,1,7,No,10353781.46
Oyun,3,1,610.372060660756,Yes,Duplex,Ceiling,Gerrard,2.3480430352944315,Untarred,Rural,18,4,1,No,10838089.63
Oyun,3,2,390.7460028881796,Yes,Duplex,POP,Gerrard,0.968461460755734,Tarred,Urban,16,1,1,No,12351487.56
Oyun,5,1,743.606599773183,Yes,Bungalow,POP,Normal,3.4169678208350063,Untarred,Urban,4,4,2,Yes,11553917.37
Oyun,5,1,406.2812728758015,Yes,Flat,Ceiling,Normal,0.7509741375709396,Untarred,Urban,7,3,4,No,11190037.37
Oyun,5,4,635.0836749696809,No,Bungalow,POP,Normal,2.9381979933817326,Tarred,Urban,7,5,5,Yes,12169379.64
Oyun,3,2,780.7259401461774,No,Self-Contain,POP,Gerrard,3.025707076812877,Untarred,Urban,11,2,1,No,11070942.88
Oyun,6,2,841.4076338565519,No,Flat,POP,Normal,1.5104575785921524,Tarred,Rural,5,5,1,No,12152167.17
Oyun,4,4,771.3706524111863,Yes,Duplex,Ceiling,Gerrard,2.4759688376870015,Tarred,Urban,15,3,1,No,13405832.15
Oyun,5,2,719.9939007312952,Yes,Flat,POP,Normal,4.8005617109718,Untarred,Urban,13,2,5,No,11730952.29
Oyun,4,4,338.5942183399714,No,Bungalow,POP,Gerrard,2.8914163479263277,Untarred,Urban,14,2,5,No,12113640.67
Oyun,4,3,767.9773214332677,Yes,Flat,POP,Normal,3.0958778162669267,Tarred,Rural,21,4,5,No,11526507.96
Oyun,5,3,805.3497511195405,No,Bungalow,POP,Normal,1.6209178472989296,Untarred,Urban,18,2,3,No,12518978.51
Oyun,6,2,527.5792756033125,No,Flat,Ceiling,Normal,4.596275046736175,Tarred,Urban,23,4,7,Yes,11556684.29
Oyun,4,1,496.3879132978127,Yes,Bungalow,Ceiling,Gerrard,0.7642556558021023,Untarred,Rural,8,2,4,No,10436198.36
Oyun,6,1,382.32888717841456,Yes,Duplex,Ceiling,Gerrard,2.2263447916519046,Tarred,Urban,20,1,2,No,12893135.85
Oyun,2,4,804.9230806148021,Yes,Flat,POP,Gerrard,4.07601212054635,Untarred,Urban,23,3,8,No,11740952.27
Oyun,4,1,547.072643524654,Yes,Bungalow,Ceiling,Normal,3.596972621838482,Tarred,Urban,9,2,6,No,11245575.48
Oyun,5,3,707.9913060769281,Yes,Bungalow,POP,Gerrard,4.541008801572764,Tarred,Rural,16,3,1,No,12618525.83
Oyun,4,1,404.72753010209794,Yes,Flat,POP,Normal,4.876364122504335,Tarred,Urban,5,3,6,No,10788736.49
Oyun,2,2,318.09682290410336,No,Bungalow,POP,Gerrard,3.9741550749930816,Untarred,Urban,10,2,5,No,10413130.84
Oyun,2,4,707.2690165421081,Yes,Bungalow,Ceiling,Gerrard,4.515897384536078,Untarred,Urban,17,3,1,No,11710467.7
Oyun,4,2,644.9463529242637,Yes,Bungalow,POP,Gerrard,0.3525879178646608,Untarred,Urban,9,1,6,No,11885274.25
Oyun,4,1,542.5874587318552,No,Bungalow,POP,Gerrard,3.868258322443081,Tarred,Urban,21,2,3,No,11659824.91
Oyun,4,1,639.7115905904252,Yes,Flat,POP,Gerrard,0.8578864809755902,Untarred,Urban,22,5,9,No,11520045.9
Oyun,3,1,367.72165058809327,Yes,Duplex,POP,Normal,2.30055501794408,Untarred,Rural,18,4,7,No,10113431.13
Oyun,2,2,345.9718883577892,Yes,Duplex,Ceiling,Normal,1.8751756894491725,Tarred,Urban,22,2,3,No,11334787.59
Oyun,3,2,463.51870142412406,Yes,Bungalow,POP,Gerrard,3.861706293902584,Tarred,Urban,6,1,5,No,11836407.66
Oyun,5,2,764.730196484215,Yes,Flat,POP,Normal,3.937943153240788,Untarred,Urban,11,5,7,Yes,11550508.31
Oyun,2,4,308.1959300611752,Yes,Flat,POP,Gerrard,3.2152765016497047,Tarred,Urban,7,5,6,No,11701444.7
Oyun,2,2,517.3757989898918,Yes,Duplex,POP,Normal,3.389001972087499,Untarred,Urban,4,4,5,No,10535025.05
Oyun,2,3,728.4729164413834,Yes,Flat,POP,Gerrard,3.047701246342363,Tarred,Rural,20,5,4,No,11277740.34
Oyun,6,3,587.7183316327732,No,Self-Contain,POP,Gerrard,3.361388043022853,Untarred,Rural,16,1,2,No,11835585.34
Oyun,3,3,612.8931730235337,No,Flat,POP,Gerrard,3.453790978249593,Tarred,Urban,18,1,6,Yes,11194619.27
Oyun,4,1,591.2975346995236,Yes,Bungalow,POP,Gerrard,3.151684054002308,Untarred,Urban,14,4,4,No,11650542.42
Oyun,5,2,861.5838649256806,Yes,Duplex,POP,Normal,2.65142377733615,Tarred,Urban,22,1,3,No,13413418.0
Oyun,6,1,304.6840166933342,Yes,Bungalow,POP,Normal,1.637440222148408,Untarred,Urban,18,2,3,Yes,11308283.28
Oyun,2,2,517.9477071373063,Yes,Bungalow,Ceiling,Gerrard,4.6640322551991975,Untarred,Urban,17,1,7,No,10693636.21
Oyun,4,4,533.498769908088,Yes,Self-Contain,POP,Gerrard,1.6007513003550429,Untarred,Rural,17,3,1,No,11668021.07
Oyun,3,2,453.8510217452524,No,Flat,POP,Gerrard,2.0379987551829153,Untarred,Urban,18,3,6,No,10772198.78
Oyun,3,3,603.0700310824046,No,Bungalow,Ceiling,Gerrard,3.462440629475047,Tarred,Urban,8,5,3,No,11818829.32
Oyun,3,1,879.6582384527458,No,Bungalow,Ceiling,Gerrard,1.50845257462393,Tarred,Rural,4,4,2,Yes,10131684.2
Oyun,2,3,713.0926747869356,No,Flat,Ceiling,Gerrard,4.871744727840359,Tarred,Rural,4,1,2,No,10112732.38
Oyun,2,4,416.432328147363,Yes,Duplex,POP,Gerrard,2.7781795917763517,Tarred,Rural,13,1,8,No,11244060.67
Oyun,4,1,451.2034027268297,Yes,Bungalow,POP,Gerrard,4.095425630406718,Tarred,Rural,8,5,3,No,11152061.44
Oyun,3,2,818.6477946401571,Yes,Flat,POP,Normal,0.6393685639174675,Tarred,Urban,20,4,1,No,11939738.73
Oyun,5,4,709.1237660980601,Yes,Self-Contain,POP,Normal,0.8161309418969496,Tarred,Urban,11,1,5,No,13166842.48
Oyun,4,3,546.7364175789962,Yes,Self-Contain,POP,Gerrard,1.2428355223705498,Untarred,Rural,15,3,4,No,11154105.49
Oyun,5,2,407.13171557094984,Yes,Duplex,Ceiling,Gerrard,2.8232246629439346,Untarred,Rural,9,1,5,No,11499779.02
Oyun,3,1,831.9184024231007,Yes,Bungalow,Ceiling,Gerrard,1.7921132080322508,Tarred,Urban,5,4,4,No,11746644.76
Oyun,2,3,372.6831443093409,Yes,Flat,Ceiling,Gerrard,1.680294041432701,Untarred,Rural,15,5,2,No,9900944.35
Oyun,3,2,473.3323796245361,Yes,Duplex,Ceiling,Normal,1.6204974448233977,Tarred,Urban,22,4,4,No,11682451.63
Oyun,4,1,475.3999867700295,Yes,Duplex,POP,Gerrard,1.9968135377443499,Tarred,Urban,21,2,2,Yes,11805563.64
Oyun,3,3,804.0050993543994,Yes,Bungalow,POP,Gerrard,0.6510262179698374,Tarred,Rural,23,1,5,No,12029140.69
Oyun,5,3,784.0288608268365,Yes,Bungalow,Ceiling,Gerrard,4.915916725093314,Untarred,Rural,16,3,8,No,11600486.9
Oyun,4,2,769.774659580368,Yes,Duplex,Ceiling,Normal,1.8402064982250952,Tarred,Rural,7,5,2,No,11551620.55
Oyun,6,3,441.45190800287,Yes,Self-Contain,POP,Gerrard,2.137660556415268,Tarred,Urban,11,5,4,Yes,12709624.14
Oyun,5,4,477.76190157268167,Yes,Duplex,POP,Gerrard,0.294234902660736,Untarred,Urban,22,5,4,No,13482295.49
Oyun,3,3,648.7418069126793,No,Bungalow,Ceiling,Gerrard,2.1735726360624756,Untarred,Rural,17,4,6,Yes,9867024.72
Oyun,2,3,786.8445016203937,Yes,Bungalow,POP,Gerrard,0.3675481235509246,Tarred,Urban,22,5,9,No,12358224.34
Oyun,5,2,429.8943403596704,Yes,Bungalow,Ceiling,Normal,3.6408185923227325,Untarred,Urban,21,2,2,Yes,11004668.7
Oyun,5,1,466.4254879999809,Yes,Flat,POP,Normal,2.3655872177004604,Tarred,Rural,17,4,3,Yes,10820971.68
Oyun,2,4,845.6161960349808,Yes,Bungalow,POP,Gerrard,3.226024391210831,Untarred,Rural,23,3,4,No,11225823.98
Oyun,2,1,645.067540163617,Yes,Flat,POP,Gerrard,2.7820305500858518,Untarred,Urban,10,5,9,No,10310011.82
Oyun,3,2,463.6936013281213,Yes,Bungalow,POP,Gerrard,0.6092394782569309,Tarred,Rural,15,1,7,No,10752988.11
Oyun,4,4,741.5906932542478,Yes,Flat,Ceiling,Gerrard,3.0957992509376835,Untarred,Urban,23,5,1,Yes,11909016.95
Balogun,2,3,343.0845272672815,Yes,Flat,POP,Gerrard,3.8153585691883007,Tarred,Rural,17,5,3,No,9143871.74
Balogun,2,4,807.6398520452532,Yes,Duplex,POP,Normal,1.2925307774805077,Untarred,Urban,12,2,4,No,10646093.45
Balogun,6,4,534.1024291630339,Yes,Duplex,POP,Normal,0.41938315826522,Tarred,Rural,14,2,3,No,11459314.22
Balogun,3,3,630.2582327682724,Yes,Bungalow,POP,Normal,3.617034009100588,Tarred,Urban,12,5,4,Yes,10114673.71
Balogun,2,1,604.4192832388978,Yes,Bungalow,POP,Gerrard,1.2467685538935342,Tarred,Urban,5,1,3,No,10198610.68
Balogun,6,3,350.0831667248429,Yes,Bungalow,POP,Normal,1.961959763576166,Tarred,Urban,11,4,1,Yes,11236645.46
Balogun,2,3,797.6480983489914,No,Duplex,Ceiling,Gerrard,3.4152000263181854,Untarred,Urban,4,5,4,No,10361625.98
Balogun,5,4,627.4218096197691,Yes,Self-Contain,POP,Gerrard,3.6449761362048174,Tarred,Urban,9,3,2,Yes,11095041.12
Balogun,3,1,668.4690926774686,Yes,Bungalow,POP,Gerrard,0.20056949557208004,Tarred,Urban,20,3,3,No,10763391.06
Balogun,6,2,873.248498847658,Yes,Self-Contain,Ceiling,Gerrard,3.435325659805437,Tarred,Urban,11,1,5,No,11575971.23
Balogun,4,4,837.7186789676373,Yes,Flat,Ceiling,Gerrard,0.6828111516637947,Tarred,Urban,6,4,7,No,11440403.86
Balogun,4,2,388.1089014440557,Yes,Bungalow,Ceiling,Normal,1.1393529886545901,Untarred,Urban,9,4,7,No,9953540.62
Balogun,4,2,675.2138409801846,Yes,Flat,POP,Gerrard,4.8066545078400305,Tarred,Urban,20,3,9,No,10801855.52
Balogun,6,1,392.3100332203661,Yes,Flat,POP,Normal,3.4179338768785477,Tarred,Urban,9,3,1,No,10981118.4
Balogun,6,4,883.5470505956855,No,Bungalow,Ceiling,Gerrard,3.7035743062033455,Tarred,Rural,17,3,9,No,11762292.48
Balogun,5,4,674.751147090705,Yes,Bungalow,POP,Normal,4.0147008355341365,Untarred,Urban,13,1,2,No,11498134.45
Balogun,4,1,695.954577155436,Yes,Bungalow,Ceiling,Gerrard,0.713242891746775,Tarred,Rural,18,4,5,No,10334216.32
Balogun,2,2,771.785731626168,No,Flat,Ceiling,Normal,0.7594141279934363,Untarred,Urban,22,3,6,No,9392929.86
Balogun,6,3,687.3624677067764,Yes,Self-Contain,POP,Gerrard,2.121890501041531,Tarred,Urban,23,1,9,No,12017957.7
Balogun,4,4,471.54377423698713,Yes,Flat,POP,Gerrard,4.527029965494594,Untarred,Rural,9,4,9,No,10120425.86
Balogun,3,4,645.0369352898209,Yes,Flat,POP,Gerrard,1.6970727190612376,Tarred,Urban,18,1,7,No,10960653.7
Balogun,4,2,674.6013159307233,Yes,Flat,Ceiling,Normal,1.7513109671926081,Untarred,Rural,4,5,9,Yes,8465215.82
Balogun,2,2,852.69509636047,Yes,Bungalow,POP,Normal,0.5680274334477918,Tarred,Rural,18,4,3,No,9631794.79
Balogun,4,1,530.1054146956434,No,Duplex,Ceiling,Gerrard,0.4074257578399919,Untarred,Urban,23,4,8,Yes,9767326.01
Balogun,3,2,888.3241824188125,No,Bungalow,POP,Gerrard,3.2590631668559573,Untarred,Urban,12,1,3,No,10070072.01
Balogun,6,2,787.0103397974681,Yes,Flat,Ceiling,Gerrard,2.276356472016083,Tarred,Rural,4,2,5,No,10655157.49
Balogun,2,1,325.4171591716692,Yes,Flat,POP,Gerrard,4.172861154576994,Tarred,Urban,11,5,1,Yes,9014160.44
Balogun,6,2,853.8514915436576,Yes,Bungalow,POP,Gerrard,3.5840961673702965,Tarred,Urban,12,2,4,No,12089618.2
Balogun,2,2,439.8564425172338,No,Bungalow,POP,Gerrard,1.4899853373908876,Tarred,Rural,21,4,2,No,9092178.62
Balogun,5,2,401.7966487540313,Yes,Duplex,POP,Gerrard,1.8460885560161855,Untarred,Urban,20,4,4,Yes,10945250.1
Balogun,5,3,844.0454235435324,No,Bungalow,POP,Gerrard,2.4159640676547935,Tarred,Urban,18,1,1,No,11705847.53
Balogun,6,2,354.75034156934714,Yes,Flat,POP,Gerrard,2.803739869170593,Untarred,Urban,10,2,3,Yes,10318539.46
Balogun,2,3,362.9635081967697,Yes,Bungalow,POP,Normal,1.171897107878624,Untarred,Urban,5,2,5,No,9382457.88
Balogun,4,3,623.519601196381,Yes,Bungalow,POP,Gerrard,4.637937054496322,Untarred,Urban,20,2,6,Yes,10163537.7
Balogun,3,2,374.69933896076867,No,Bungalow,POP,Gerrard,2.808749397001442,Tarred,Urban,16,2,2,No,10157725.2
Balogun,4,1,532.4000525140154,No,Bungalow,Ceiling,Normal,2.2121600348995254,Tarred,Urban,9,1,1,No,10100187.59
Balogun,6,1,501.6217984965591,Yes,Flat,POP,Normal,2.269093972595789,Tarred,Urban,18,4,6,Yes,10565831.8
Balogun,2,3,649.0713157167152,Yes,Bungalow,POP,Gerrard,2.8009757266551305,Tarred,Urban,17,5,4,No,10604915.9
Balogun,2,1,413.8581348876065,No,Bungalow,POP,Gerrard,3.3923717119924546,Untarred,Urban,11,2,2,No,8768757.56
Balogun,5,4,729.6551506989081,Yes,Bungalow,POP,Gerrard,4.171739532702143,Tarred,Urban,11,1,1,No,12027179.48
Balogun,3,4,877.3668360914779,Yes,Bungalow,POP,Normal,3.683642602175723,Untarred,Urban,19,1,6,No,10676471.2
Balogun,4,3,821.8794921553298,No,Duplex,POP,Normal,0.8179642982392492,Tarred,Urban,22,2,9,No,11607293.21
Balogun,4,3,312.86391997386795,Yes,Self-Contain,Ceiling,Gerrard,1.7687374700083138,Tarred,Urban,6,3,2,No,10715955.98
Balogun,4,1,338.7993263103424,Yes,Bungalow,POP,Normal,4.419497621850801,Tarred,Urban,5,2,3,Yes,9454190.08
Balogun,3,2,494.3097784475069,Yes,Self-Contain,Ceiling,Gerrard,0.6456564153469785,Tarred,Urban,20,5,6,No,10385675.23
Balogun,4,2,607.6339206441313,Yes,Flat,POP,Gerrard,2.6004432117547194,Tarred,Urban,16,2,9,No,10752338.76
Balogun,4,1,856.6272785397462,Yes,Bungalow,POP,Gerrard,3.3275788543052096,Untarred,Urban,16,3,8,Yes,10096783.56
Balogun,3,3,530.580112536312,Yes,Duplex,Ceiling,Normal,2.8638816072922313,Tarred,Urban,7,2,2,No,10642325.4
Balogun,4,1,686.5448404955891,Yes,Duplex,POP,Normal,4.38865610091775,Tarred,Urban,8,5,2,No,11006326.96
Balogun,6,4,807.5887754676079,No,Flat,Ceiling,Gerrard,0.28431418737904135,Tarred,Urban,18,1,1,Yes,11350798.91
Balogun,6,3,758.433353911463,Yes,Bungalow,Ceiling,Gerrard,2.3406332979411473,Tarred,Urban,19,2,5,No,11941925.86
Balogun,2,4,332.972072321176,Yes,Flat,POP,Gerrard,0.23481165447269348,Untarred,Urban,7,4,7,No,9664037.27
Balogun,5,1,716.439644913574,No,Duplex,POP,Normal,3.2589430885908204,Untarred,Urban,9,5,2,No,10928405.79
Balogun,2,3,487.34071224990237,Yes,Duplex,POP,Normal,2.0430086063234167,Untarred,Urban,18,1,6,No,10010765.95
Balogun,6,4,612.3734791028711,Yes,Self-Contain,POP,Normal,4.305997542229664,Tarred,Urban,13,5,9,No,11814560.32
Balogun,6,2,645.7376470667606,No,Bungalow,Ceiling,Gerrard,4.4880398807725195,Tarred,Urban,10,3,8,No,11116168.59
Balogun,4,3,409.51893060520433,Yes,Duplex,Ceiling,Gerrard,2.7435160438640365,Untarred,Urban,17,3,9,No,10667926.97
Balogun,2,4,711.5575324249318,Yes,Duplex,Ceiling,Gerrard,3.160219187682247,Tarred,Rural,15,3,6,No,10272701.35
Balogun,2,3,566.5035508606863,Yes,Duplex,Ceiling,Gerrard,2.1407842848682024,Untarred,Rural,18,3,2,No,9511186.34
Balogun,3,2,857.9908698804808,Yes,Duplex,POP,Gerrard,2.57577024178396,Untarred,Rural,5,3,9,No,10010285.25
Balogun,5,3,867.718515888019,No,Self-Contain,Ceiling,Normal,0.7868141113925486,Untarred,Urban,22,4,9,No,10439816.37
Balogun,6,1,524.9113636780827,No,Duplex,POP,Gerrard,4.394334926144251,Tarred,Rural,14,4,5,Yes,10098681.22
Balogun,2,3,839.9358321796602,Yes,Bungalow,Ceiling,Normal,4.504779415235395,Tarred,Urban,16,3,8,No,10359122.04
Balogun,6,2,590.3420958131048,No,Self-Contain,POP,Gerrard,4.711127299682603,Tarred,Rural,22,3,7,No,10574518.31
Balogun,5,3,359.79649490970775,No,Flat,Ceiling,Normal,2.2317847444152146,Untarred,Rural,5,1,4,No,8991615.15
Balogun,5,2,334.94266962640694,Yes,Bungalow,Ceiling,Gerrard,1.9248089570588462,Tarred,Urban,4,1,6,No,10650295.12
Balogun,2,3,831.0455175257689,Yes,Bungalow,POP,Normal,1.6316343506071262,Untarred,Rural,15,4,1,Yes,9031804.28
Balogun,2,1,478.9183788905576,No,Flat,POP,Gerrard,2.586778304909904,Tarred,Rural,18,1,3,Yes,8087445.48
Balogun,5,4,646.3869799010145,Yes,Bungalow,POP,Gerrard,0.7012277415627592,Tarred,Urban,23,2,2,No,12608841.22
Balogun,5,4,445.0027355835606,Yes,Flat,POP,Normal,1.9350960036525224,Tarred,Urban,14,1,6,No,11230744.62
Balogun,3,2,611.118859990025,Yes,Bungalow,POP,Normal,3.838281673099039,Untarred,Rural,17,1,2,No,8885945.49
Balogun,6,2,571.8817988870998,Yes,Self-Contain,Ceiling,Normal,2.658966766641023,Untarred,Urban,19,2,9,No,10705802.24
Balogun,2,2,896.848230817478,Yes,Flat,POP,Normal,1.835246571056772,Tarred,Rural,14,5,1,No,9752406.38
Balogun,3,3,834.1885249923906,No,Flat,Ceiling,Gerrard,4.492341582250536,Tarred,Urban,9,3,4,No,10362756.19
Balogun,3,4,578.7230781146516,Yes,Bungalow,POP,Normal,4.779937890172054,Untarred,Rural,17,1,8,No,9303376.42
Balogun,2,2,381.5687888233209,Yes,Bungalow,POP,Gerrard,3.352676103314669,Untarred,Urban,16,1,7,Yes,9051585.55
Balogun,3,2,895.6886773533232,Yes,Duplex,POP,Gerrard,1.5291281107565007,Tarred,Urban,21,2,2,No,11426412.83
Balogun,6,1,589.0093934731152,Yes,Self-Contain,Ceiling,Gerrard,0.6156193192608812,Tarred,Rural,10,5,1,No,10657647.73
Balogun,3,3,781.7952107202917,No,Self-Contain,POP,Gerrard,3.995165725018932,Untarred,Rural,13,2,2,No,9613581.65
Balogun,2,1,857.69425366048,No,Bungalow,Ceiling,Normal,4.969708124238411,Tarred,Urban,16,2,4,No,9245375.38
Balogun,3,2,656.9133008778138,No,Bungalow,POP,Gerrard,2.067118887682108,Untarred,Urban,19,3,6,Yes,9451960.32
Balogun,3,4,373.36371163280967,Yes,Self-Contain,Ceiling,Gerrard,3.2645909538417412,Untarred,Urban,18,2,3,Yes,9521987.82
Balogun,5,2,790.092015878321,Yes,Flat,Ceiling,Gerrard,0.7549370633235908,Tarred,Rural,6,4,3,No,10549872.7
Balogun,6,2,375.00821406948586,Yes,Duplex,Ceiling,Normal,1.1635757560137419,Tarred,Urban,12,1,4,Yes,10881375.53
Balogun,4,2,614.5715900248507,Yes,Bungalow,POP,Gerrard,4.4470547886089395,Untarred,Urban,8,2,6,No,10791337.92
Balogun,4,1,339.97325242047685,Yes,Bungalow,Ceiling,Normal,2.5309199263848656,Tarred,Urban,11,5,6,Yes,9489040.09
Balogun,2,2,323.15172048490706,Yes,Flat,POP,Gerrard,3.6763557767043804,Untarred,Rural,6,3,2,Yes,8128378.65
Balogun,6,4,802.8894992258142,Yes,Flat,Ceiling,Gerrard,4.30942505769462,Tarred,Rural,16,4,1,No,11415523.31
Balogun,6,2,782.8029707133351,Yes,Self-Contain,POP,Gerrard,0.42949310577190297,Tarred,Urban,13,5,5,Yes,11366120.86
Balogun,3,2,485.8677399886777,No,Bungalow,Ceiling,Gerrard,4.602663416682455,Untarred,Urban,5,3,1,No,9539631.93
Balogun,6,2,850.5799145530261,Yes,Flat,POP,Normal,4.988941849573825,Untarred,Rural,11,1,9,No,10002073.05
Balogun,4,1,770.0811308629894,No,Flat,POP,Gerrard,3.336480412389441,Untarred,Urban,21,4,3,No,9914599.63
Balogun,3,3,837.4015275827359,No,Bungalow,POP,Gerrard,0.24418720347508638,Tarred,Urban,19,2,7,No,11042195.96
Balogun,4,3,516.7456764246062,No,Flat,Ceiling,Gerrard,2.1144157512308275,Untarred,Urban,6,3,2,No,9943888.65
Balogun,3,1,849.7625024061189,Yes,Flat,POP,Normal,4.189205155311656,Untarred,Urban,9,1,9,No,9530465.76
Balogun,3,2,714.484574583641,Yes,Bungalow,POP,Gerrard,2.5707487707649066,Tarred,Urban,6,4,1,No,10853679.87
Balogun,6,1,346.51062587579145,Yes,Bungalow,POP,Gerrard,4.344056501710691,Tarred,Urban,4,1,9,No,11157990.29
Balogun,2,1,498.20705505899514,Yes,Bungalow,POP,Gerrard,2.433337145657635,Untarred,Urban,10,2,2,No,9629433.2
Balogun,4,4,629.8831556236169,No,Bungalow,POP,Gerrard,1.3729626969329924,Tarred,Urban,5,5,8,Yes,11030086.77
Balogun,4,4,495.5874262612873,Yes,Bungalow,Ceiling,Normal,1.2308451198198658,Tarred,Urban,16,4,1,Yes,10928197.34
